,Open,Low,High,Close,DayOfWeek
2020-12-17,258040.0,257940.0,258050.0,258020.0,Thursday
2020-12-18,258040.0,257940.0,258050.0,258020.0,Friday
2020-12-19,257440.0,254940.0,257550.0,254990.0,Saturday
2020-12-20,255050.0,253940.0,255050.0,253960.0,Sunday
2020-12-21,253940.0,252940.0,254550.0,254470.0,Monday
2020-12-22,254460.0,254440.0,255250.0,255160.0,Tuesday
2020-12-23,255250.0,255140.0,257850.0,257850.0,Wednesday
2020-12-24,257810.0,257740.0,262050.0,258620.0,Thursday
2020-12-25,257810.0,257740.0,262050.0,258620.0,Friday
2020-12-26,258570.0,257040.0,258650.0,257110.0,Saturday
2020-12-27,257120.0,256840.0,257450.0,257430.0,Sunday
2020-12-28,257350.0,257340.0,257450.0,257360.0,Monday
2020-12-29,257440.0,256940.0,257450.0,256960.0,Tuesday
2020-12-30,256980.0,256940.0,257050.0,257040.0,Wednesday
2020-12-31,257020.0,256940.0,257050.0,257010.0,Thursday
2021-01-01,257020.0,256940.0,257050.0,257010.0,Friday
2021-01-02,256990.0,256140.0,257050.0,256190.0,Saturday
2021-01-03,256160.0,255640.0,256250.0,255670.0,Sunday
2021-01-04,255650.0,255640.0,257750.0,257640.0,Monday
2021-01-05,257740.0,257640.0,259050.0,259020.0,Tuesday
2021-01-06,259030.0,258440.0,259050.0,258540.0,Wednesday
2021-01-07,257530.0,255440.0,257550.0,255510.0,Thursday
2021-01-08,257530.0,255440.0,257550.0,255510.0,Friday
2021-01-09,255550.0,248640.0,255550.0,248660.0,Saturday
2021-01-10,248690.0,245840.0,248690.0,248520.0,Sunday
2021-01-11,248450.0,248440.0,249550.0,248490.0,Monday
2021-01-12,248540.0,248440.0,248550.0,248440.0,Tuesday
2021-01-13,248520.0,244940.0,248550.0,244980.0,Wednesday
2021-01-14,242870.0,239440.0,242950.0,239530.0,Thursday
2021-01-15,242870.0,239440.0,242950.0,239530.0,Friday
2021-01-16,239540.0,229440.0,239540.0,229470.0,Saturday
2021-01-17,239540.0,229440.0,239540.0,229470.0,Sunday
2021-01-18,229550.0,217900.0,229550.0,218010.0,Monday
2021-01-19,215900.0,203860.0,217950.0,217950.0,Tuesday
2021-01-20,217940.0,217840.0,227550.0,227520.0,Wednesday
2021-01-21,226510.0,226440.0,226550.0,226550.0,Thursday
2021-01-22,226510.0,226440.0,226550.0,226550.0,Friday
2021-01-23,226530.0,224240.0,226530.0,224320.0,Saturday
2021-01-24,224340.0,224240.0,224350.0,224340.0,Sunday
2021-01-25,224250.0,224240.0,229750.0,229660.0,Monday
2021-01-26,229720.0,229140.0,229750.0,229180.0,Tuesday
2021-01-27,229150.0,229140.0,234150.0,234130.0,Wednesday
2021-01-28,234070.0,232040.0,234150.0,232110.0,Thursday
2021-01-29,234070.0,232040.0,234150.0,232110.0,Friday
2021-01-30,232050.0,232040.0,237250.0,237170.0,Saturday
2021-01-31,237180.0,237140.0,239250.0,239210.0,Sunday
2021-02-01,239170.0,238640.0,239170.0,238720.0,Monday
2021-02-02,238650.0,238640.0,238750.0,238710.0,Tuesday
2021-02-03,238680.0,237640.0,238750.0,237660.0,Wednesday
2021-02-04,237500.0,237440.0,237550.0,237470.0,Thursday
2021-02-05,237500.0,237440.0,237550.0,237470.0,Friday
2021-02-06,237520.0,237440.0,237550.0,237550.0,Saturday
2021-02-07,237490.0,236940.0,237550.0,236960.0,Sunday
2021-02-08,237050.0,236940.0,237050.0,236940.0,Monday
2021-02-09,238970.0,238940.0,241050.0,241030.0,Tuesday
2021-02-10,238970.0,238940.0,241050.0,241030.0,Wednesday
2021-02-11,245960.0,245940.0,247050.0,246960.0,Thursday
2021-02-12,245960.0,245940.0,247050.0,246960.0,Friday
2021-02-13,247040.0,246940.0,249850.0,249810.0,Saturday
2021-02-14,249830.0,249740.0,249850.0,249770.0,Sunday
2021-02-15,249780.0,249740.0,249850.0,249740.0,Monday
2021-02-16,249820.0,249740.0,249850.0,249740.0,Tuesday
2021-02-17,249780.0,249740.0,251850.0,251750.0,Wednesday
2021-02-18,251710.0,251640.0,253620.0,251710.0,Thursday
2021-02-19,251710.0,251640.0,253620.0,251710.0,Friday
2021-02-20,251750.0,249920.0,252250.0,249990.0,Saturday
2021-02-21,249970.0,242400.0,250030.0,242530.0,Sunday
2021-02-22,242510.0,241790.0,243750.0,241880.0,Monday
2021-02-23,241810.0,241790.0,246520.0,246420.0,Tuesday
2021-02-24,246510.0,246410.0,252520.0,248210.0,Wednesday
2021-02-25,246510.0,246410.0,252520.0,248210.0,Thursday
2021-02-26,246510.0,246410.0,252520.0,248210.0,Friday
2021-02-27,248150.0,248110.0,253720.0,252400.0,Saturday
2021-02-28,252430.0,246960.0,252440.0,247050.0,Sunday
2021-03-01,247030.0,246960.0,249500.0,247480.0,Monday
2021-03-02,247580.0,244280.0,247590.0,244370.0,Tuesday
2021-03-03,244330.0,244330.0,247910.0,246680.0,Wednesday
2021-03-04,246700.0,246530.0,246790.0,246610.0,Thursday
2021-03-05,246700.0,246530.0,246790.0,246610.0,Friday
2021-03-06,246580.0,242700.0,246770.0,242710.0,Saturday
2021-03-07,242800.0,239850.0,242810.0,239900.0,Sunday
2021-03-08,239960.0,239850.0,244610.0,243210.0,Monday
2021-03-09,243240.0,241050.0,244280.0,242070.0,Tuesday
2021-03-10,242100.0,241240.0,242710.0,242420.0,Wednesday
2021-03-11,242100.0,241240.0,242710.0,242420.0,Thursday
2021-03-12,242100.0,241240.0,242710.0,242420.0,Friday
2021-03-13,242400.0,241770.0,243850.0,241770.0,Saturday
2021-03-14,241810.0,239100.0,241880.0,239170.0,Sunday
2021-03-15,239200.0,239100.0,239210.0,239170.0,Monday
2021-03-16,239200.0,239100.0,241380.0,240890.0,Tuesday
2021-03-17,240920.0,240320.0,240950.0,240400.0,Wednesday
2021-03-18,240410.0,239550.0,240430.0,239630.0,Thursday
2021-03-19,240410.0,239550.0,240430.0,239630.0,Friday
2021-03-20,240410.0,239550.0,240430.0,239630.0,Saturday
2021-03-21,240410.0,239550.0,240430.0,239630.0,Sunday
2021-03-22,240410.0,239550.0,240430.0,239630.0,Monday
2021-03-23,240410.0,239550.0,240430.0,239630.0,Tuesday
2021-03-24,240410.0,239550.0,240430.0,239630.0,Wednesday
2021-03-25,240410.0,239550.0,240430.0,239630.0,Thursday
2021-03-26,240410.0,239550.0,240430.0,239630.0,Friday
2021-03-27,239640.0,239550.0,247580.0,247560.0,Saturday
2021-03-28,247510.0,247470.0,252350.0,252330.0,Sunday
2021-03-29,247510.0,247470.0,252350.0,252330.0,Monday
2021-03-30,252340.0,252240.0,257120.0,252540.0,Tuesday
2021-03-31,252550.0,251990.0,252550.0,252040.0,Wednesday
2021-04-01,252040.0,251990.0,252100.0,252100.0,Thursday
2021-04-02,252040.0,251990.0,252100.0,252100.0,Friday
2021-04-03,252010.0,244600.0,252100.0,244650.0,Saturday
2021-04-04,244700.0,242630.0,244710.0,242720.0,Sunday
2021-04-05,242660.0,242630.0,245310.0,244050.0,Monday
2021-04-06,244100.0,244010.0,247170.0,247110.0,Tuesday
2021-04-07,247150.0,244620.0,247170.0,244620.0,Wednesday
2021-04-08,244730.0,244620.0,244730.0,244660.0,Thursday
2021-04-09,244730.0,244620.0,244730.0,244660.0,Friday
2021-04-10,242890.0,241860.0,243570.0,241880.0,Saturday
2021-04-11,241950.0,241860.0,243930.0,242850.0,Sunday
2021-04-12,242920.0,242520.0,243740.0,242960.0,Monday
2021-04-13,243020.0,240790.0,243060.0,240900.0,Tuesday
2021-04-14,240800.0,240790.0,242390.0,242350.0,Wednesday
2021-04-15,240920.0,239860.0,241010.0,239870.0,Thursday
2021-04-16,240920.0,239860.0,241010.0,239870.0,Friday
2021-04-17,239930.0,239860.0,240000.0,239930.0,Saturday
2021-04-18,239900.0,238750.0,240000.0,238820.0,Sunday
2021-04-19,238830.0,238170.0,238860.0,238170.0,Monday
2021-04-20,238190.0,233640.0,238280.0,233740.0,Tuesday
2021-04-21,233650.0,233640.0,233750.0,233690.0,Wednesday
2021-04-22,233750.0,233280.0,233750.0,233300.0,Thursday
2021-04-23,233750.0,233280.0,233750.0,233300.0,Friday
2021-04-24,233350.0,233280.0,233390.0,233370.0,Saturday
2021-04-25,233280.0,233280.0,233390.0,233390.0,Sunday
2021-04-26,233380.0,232750.0,233390.0,232760.0,Monday
2021-04-27,232770.0,232540.0,234090.0,232610.0,Tuesday
2021-04-28,232640.0,232310.0,232650.0,232330.0,Wednesday
2021-04-29,232410.0,232310.0,232420.0,232310.0,Thursday
2021-04-30,232410.0,232310.0,232420.0,232310.0,Friday
2021-05-01,232340.0,229020.0,232420.0,229100.0,Saturday
2021-05-02,229110.0,218380.0,229130.0,218380.0,Sunday
2021-05-03,218430.0,217260.0,218490.0,217310.0,Monday
2021-05-04,218430.0,217260.0,218490.0,217310.0,Tuesday
2021-05-05,214080.0,206210.0,214080.0,209450.0,Wednesday
2021-05-06,206440.0,206370.0,206480.0,206480.0,Thursday
2021-05-07,206440.0,206370.0,206480.0,206480.0,Friday
2021-05-08,206390.0,206370.0,206480.0,206370.0,Saturday
2021-05-09,206450.0,206370.0,207300.0,207260.0,Sunday
2021-05-10,207240.0,207190.0,217040.0,216130.0,Monday
2021-05-11,216080.0,216080.0,223410.0,221850.0,Tuesday
2021-05-12,221860.0,219750.0,221950.0,219750.0,Wednesday
2021-05-13,219790.0,216130.0,219860.0,216130.0,Thursday
2021-05-14,219790.0,216130.0,219860.0,216130.0,Friday
2021-05-15,220760.0,220410.0,221880.0,220500.0,Saturday
2021-05-16,220520.0,220410.0,224160.0,224140.0,Sunday
2021-05-17,224160.0,222140.0,225270.0,222190.0,Monday
2021-05-18,222240.0,222140.0,225380.0,225340.0,Tuesday
2021-05-19,225270.0,221720.0,225380.0,221790.0,Wednesday
2021-05-20,223990.0,222930.0,224020.0,223000.0,Thursday
2021-05-21,223990.0,222930.0,224020.0,223000.0,Friday
2021-05-22,222980.0,222930.0,223550.0,223490.0,Saturday
2021-05-23,223440.0,223390.0,223990.0,223510.0,Sunday
2021-05-24,223590.0,223490.0,225110.0,224110.0,Monday
2021-05-25,224120.0,223150.0,224430.0,224100.0,Tuesday
2021-05-26,224190.0,224100.0,225270.0,225160.0,Wednesday
2021-05-27,225260.0,225170.0,231470.0,231470.0,Thursday
2021-05-28,225260.0,225170.0,231470.0,231470.0,Friday
2021-05-29,226560.0,226460.0,234660.0,234660.0,Saturday
2021-05-30,234640.0,234550.0,238660.0,238570.0,Sunday
2021-05-31,238590.0,232950.0,238660.0,234060.0,Monday
2021-06-01,234000.0,233970.0,238660.0,234160.0,Tuesday
2021-06-02,234060.0,228150.0,234360.0,234240.0,Wednesday
2021-06-03,234330.0,233900.0,234350.0,234330.0,Thursday
2021-06-04,234330.0,233900.0,234350.0,234330.0,Friday
2021-06-05,234330.0,233900.0,234350.0,234330.0,Saturday
2021-06-06,234330.0,233900.0,234350.0,234330.0,Sunday
2021-06-07,234340.0,234240.0,235960.0,235950.0,Monday
2021-06-08,235890.0,234820.0,235960.0,235490.0,Tuesday
2021-06-09,235480.0,235440.0,241550.0,241440.0,Wednesday
2021-06-10,240010.0,239140.0,240450.0,239230.0,Thursday
2021-06-11,240010.0,239140.0,240450.0,239230.0,Friday
2021-06-12,236830.0,236140.0,238350.0,237750.0,Saturday
2021-06-13,238970.0,238940.0,241250.0,241030.0,Sunday
2021-06-14,240970.0,238550.0,241050.0,239720.0,Monday
2021-06-15,239970.0,239950.0,240050.0,240490.0,Tuesday
2021-06-16,240470.0,239450.0,242250.0,241750.0,Wednesday
2021-06-17,242010.0,241950.0,244640.0,244290.0,Thursday
2021-06-18,242010.0,241950.0,244640.0,244290.0,Friday
2021-06-19,244490.0,234690.0,244640.0,234890.0,Saturday
2021-06-20,234810.0,234690.0,240440.0,239600.0,Sunday
2021-06-21,239940.0,239190.0,241440.0,240990.0,Monday
2021-06-22,241190.0,241190.0,243140.0,242670.0,Tuesday
2021-06-23,243310.0,240790.0,243340.0,241790.0,Wednesday
2021-06-24,241690.0,241190.0,242440.0,241890.0,Thursday
2021-06-25,241690.0,241190.0,242440.0,241890.0,Friday
2021-06-26,244500.0,242290.0,245940.0,244540.0,Saturday
2021-06-27,243490.0,243490.0,246940.0,246770.0,Sunday
2021-06-28,246360.0,246290.0,248640.0,247120.0,Monday
2021-06-29,249000.0,248890.0,252040.0,249650.0,Tuesday
2021-06-30,250020.0,249990.0,254130.0,254000.0,Wednesday
2021-07-01,253290.0,250690.0,253440.0,251510.0,Thursday
2021-07-02,253290.0,250690.0,253440.0,251510.0,Friday
2021-07-03,251600.0,251390.0,253840.0,252360.0,Saturday
2021-07-04,254490.0,251090.0,254640.0,251510.0,Sunday
2021-07-05,251220.0,249490.0,251340.0,249720.0,Monday
2021-07-06,250990.0,250590.0,251640.0,251090.0,Tuesday
2021-07-07,250490.0,250010.0,251340.0,250860.0,Wednesday
2021-07-08,251070.0,249490.0,251140.0,250190.0,Thursday
2021-07-09,251070.0,249490.0,251140.0,250190.0,Friday
2021-07-10,250340.0,248190.0,250340.0,249490.0,Saturday
2021-07-11,249210.0,248790.0,250140.0,249990.0,Sunday
2021-07-12,250040.0,249290.0,250140.0,249690.0,Monday
2021-07-13,249740.0,247090.0,249740.0,247590.0,Tuesday
2021-07-14,247610.0,244990.0,247640.0,246040.0,Wednesday
2021-07-15,246190.0,246190.0,247940.0,246990.0,Thursday
2021-07-16,246190.0,246190.0,247940.0,246990.0,Friday
2021-07-17,247610.0,247190.0,248340.0,247290.0,Saturday
2021-07-18,246890.0,245190.0,247640.0,245290.0,Sunday
2021-07-19,245600.0,244090.0,245640.0,244640.0,Monday
2021-07-20,244820.0,244790.0,245440.0,245190.0,Tuesday
2021-07-21,244820.0,244790.0,245440.0,245190.0,Wednesday
2021-07-22,246240.0,246190.0,246340.0,246280.0,Thursday
2021-07-23,246240.0,246190.0,246340.0,246280.0,Friday
2021-07-24,246190.0,246190.0,247340.0,247090.0,Saturday
2021-07-25,247490.0,247490.0,249630.0,247790.0,Sunday
2021-07-26,248130.0,247890.0,251040.0,250490.0,Monday
2021-07-27,250780.0,250690.0,252340.0,251660.0,Tuesday
2021-07-28,251800.0,251690.0,256240.0,255990.0,Wednesday
2021-07-29,251800.0,251690.0,256240.0,255990.0,Thursday
2021-07-30,251800.0,251690.0,256240.0,255990.0,Friday
2021-07-31,260270.0,256990.0,260640.0,257290.0,Saturday
2021-08-01,257190.0,254290.0,257640.0,254890.0,Sunday
2021-08-02,255690.0,254590.0,256640.0,255190.0,Monday
2021-08-03,255790.0,255690.0,258140.0,257290.0,Tuesday
2021-08-04,257250.0,254690.0,257340.0,256190.0,Wednesday
2021-08-05,256490.0,255790.0,256740.0,256190.0,Thursday
2021-08-06,256490.0,255790.0,256740.0,256190.0,Friday
2021-08-07,254190.0,253990.0,257140.0,256380.0,Saturday
2021-08-08,256290.0,252390.0,257440.0,256890.0,Sunday
2021-08-09,256340.0,256190.0,259940.0,259090.0,Monday
2021-08-10,258990.0,258990.0,263940.0,263340.0,Tuesday
2021-08-11,264690.0,263790.0,267640.0,266090.0,Wednesday
2021-08-12,265890.0,262890.0,266840.0,264290.0,Thursday
2021-08-13,265890.0,262890.0,266840.0,264290.0,Friday
2021-08-14,263110.0,262590.0,267240.0,263190.0,Saturday
2021-08-15,263490.0,263490.0,269540.0,268990.0,Sunday
2021-08-16,269110.0,268990.0,269140.0,269070.0,Monday
2021-08-17,269080.0,268990.0,269140.0,268990.0,Tuesday
2021-08-18,269080.0,268990.0,269140.0,268990.0,Wednesday
2021-08-19,269080.0,268990.0,269140.0,268990.0,Thursday
2021-08-20,269080.0,268990.0,269140.0,268990.0,Friday
2021-08-21,269030.0,268990.0,272500.0,272500.0,Saturday
2021-08-22,274500.0,273490.0,275440.0,274490.0,Sunday
2021-08-23,274390.0,273690.0,276940.0,276590.0,Monday
2021-08-24,277190.0,275690.0,278940.0,276530.0,Tuesday
2021-08-25,277530.0,276790.0,280940.0,278490.0,Wednesday
2021-08-26,279490.0,277890.0,280240.0,278990.0,Thursday
2021-08-27,279490.0,277890.0,280240.0,278990.0,Friday
2021-08-28,282460.0,281190.0,283740.0,282010.0,Saturday
2021-08-29,281890.0,275490.0,282040.0,276080.0,Sunday
2021-08-30,273850.0,269350.0,274010.0,270640.0,Monday
2021-08-31,273870.0,272250.0,274310.0,274220.0,Tuesday
2021-09-01,273310.0,270050.0,273410.0,270350.0,Wednesday
2021-09-02,270860.0,270850.0,272910.0,272910.0,Thursday
2021-09-03,270860.0,270850.0,272910.0,272910.0,Friday
2021-09-04,272810.0,270050.0,274110.0,270310.0,Saturday
2021-09-05,271110.0,270550.0,272810.0,270680.0,Sunday
2021-09-06,271110.0,269660.0,271510.0,271210.0,Monday
2021-09-07,271810.0,270760.0,274010.0,273810.0,Tuesday
2021-09-08,275120.0,275050.0,277310.0,276810.0,Wednesday
2021-09-09,276880.0,276350.0,279010.0,278270.0,Thursday
2021-09-10,276880.0,276350.0,279010.0,278270.0,Friday
2021-09-11,278670.0,276550.0,278810.0,277310.0,Saturday
2021-09-12,277210.0,272250.0,277210.0,272510.0,Sunday
2021-09-13,270490.0,269050.0,273210.0,273110.0,Monday
2021-09-14,274510.0,273350.0,277310.0,276470.0,Tuesday
2021-09-15,272210.0,272050.0,274210.0,273210.0,Wednesday
2021-09-16,273610.0,272150.0,274510.0,274460.0,Thursday
2021-09-17,273610.0,272150.0,274510.0,274460.0,Friday
2021-09-18,276010.0,273050.0,276410.0,273710.0,Saturday
2021-09-19,272850.0,272850.0,275010.0,274650.0,Sunday
2021-09-20,274210.0,273350.0,274510.0,274430.0,Monday
2021-09-21,274450.0,273650.0,276310.0,274030.0,Tuesday
2021-09-22,274610.0,274450.0,276110.0,275210.0,Wednesday
2021-09-23,275270.0,275050.0,276810.0,276810.0,Thursday
2021-09-24,275270.0,275050.0,276810.0,276810.0,Friday
2021-09-25,276480.0,274850.0,276810.0,275610.0,Saturday
2021-09-26,275390.0,275350.0,276910.0,276810.0,Sunday
2021-09-27,275390.0,275350.0,276910.0,276810.0,Monday
2021-09-28,277590.0,277550.0,280710.0,280710.0,Tuesday
2021-09-29,281490.0,281270.0,283210.0,282510.0,Wednesday
2021-09-30,283160.0,282550.0,284710.0,284710.0,Thursday
2021-10-01,283160.0,282550.0,284710.0,284710.0,Friday
2021-10-02,282980.0,281150.0,283510.0,282010.0,Saturday
2021-10-03,281560.0,279450.0,281610.0,280410.0,Sunday
2021-10-04,279950.0,279650.0,281680.0,281360.0,Monday
2021-10-05,279950.0,279650.0,281680.0,281360.0,Tuesday
2021-10-06,281210.0,279100.0,281680.0,279320.0,Wednesday
2021-10-07,281210.0,279100.0,281680.0,279320.0,Thursday
2021-10-08,281210.0,279100.0,281680.0,279320.0,Friday
2021-10-09,279230.0,275500.0,279380.0,275600.0,Saturday
2021-10-10,275620.0,274700.0,276280.0,275810.0,Sunday
2021-10-11,275730.0,272610.0,276080.0,273330.0,Monday
2021-10-12,273440.0,269900.0,273680.0,270730.0,Tuesday
2021-10-13,270670.0,270100.0,272780.0,271560.0,Wednesday
2021-10-14,272380.0,270400.0,272480.0,270870.0,Thursday
2021-10-15,272380.0,270400.0,272480.0,270870.0,Friday
2021-10-16,272810.0,271900.0,273280.0,272850.0,Saturday
2021-10-17,272840.0,271120.0,272980.0,271820.0,Sunday
2021-10-18,271470.0,271100.0,273180.0,272640.0,Monday
2021-10-19,273530.0,273400.0,275380.0,274830.0,Tuesday
2021-10-20,274060.0,272610.0,274180.0,273080.0,Wednesday
2021-10-21,273670.0,273500.0,274680.0,274150.0,Thursday
2021-10-22,273670.0,273500.0,274680.0,274150.0,Friday
2021-10-23,274220.0,274100.0,276080.0,276030.0,Saturday
2021-10-24,274220.0,274100.0,276080.0,276030.0,Sunday
2021-10-25,276530.0,275400.0,276780.0,275620.0,Monday
2021-10-26,275110.0,273900.0,275780.0,275770.0,Tuesday
2021-10-27,275690.0,275400.0,278080.0,276780.0,Wednesday
2021-10-28,277020.0,276400.0,277080.0,276570.0,Thursday
2021-10-29,277020.0,276400.0,277080.0,276570.0,Friday
2021-10-30,276640.0,274100.0,276680.0,276140.0,Saturday
2021-10-31,275390.0,274300.0,276080.0,275750.0,Sunday
2021-11-01,275980.0,274700.0,276380.0,275070.0,Monday
2021-11-02,275150.0,275100.0,276080.0,276010.0,Tuesday
2021-11-03,275920.0,275800.0,279280.0,278970.0,Wednesday
2021-11-04,277280.0,276300.0,277280.0,276510.0,Thursday
2021-11-05,277280.0,276300.0,277280.0,276510.0,Friday
2021-11-06,277460.0,277300.0,279580.0,278240.0,Saturday
2021-11-07,278010.0,277200.0,280080.0,279910.0,Sunday
2021-11-08,279840.0,279700.0,281380.0,280240.0,Monday
2021-11-09,280230.0,280200.0,281780.0,281060.0,Tuesday
2021-11-10,281760.0,281400.0,283880.0,283660.0,Wednesday
2021-11-11,283180.0,283100.0,284480.0,284240.0,Thursday
2021-11-12,283180.0,283100.0,284480.0,284240.0,Friday
2021-11-13,284130.0,284100.0,287480.0,286400.0,Saturday
2021-11-14,286540.0,284900.0,287480.0,285230.0,Sunday
2021-11-15,283520.0,269700.0,283550.0,280280.0,Monday
2021-11-16,279710.0,278930.0,280370.0,279930.0,Tuesday
2021-11-17,279590.0,278890.0,279740.0,279700.0,Wednesday
2021-11-18,279440.0,278730.0,279540.0,281400.0,Thursday
2021-11-19,279440.0,278730.0,279540.0,281400.0,Friday
2021-11-20,280350.0,280030.0,281080.0,280770.0,Saturday
2021-11-21,280320.0,280130.0,283400.0,282960.0,Sunday
2021-11-22,282530.0,281850.0,284100.0,283870.0,Monday
2021-11-23,284980.0,283850.0,286100.0,286010.0,Tuesday
2021-11-24,286720.0,286600.0,292600.0,291020.0,Wednesday
2021-11-25,289400.0,287650.0,289400.0,288080.0,Thursday
2021-11-26,289400.0,287650.0,289400.0,288080.0,Friday
2021-11-27,286950.0,278070.0,287090.0,282100.0,Saturday
2021-11-28,281700.0,273470.0,281700.0,273700.0,Sunday
2021-11-29,293500.0,291200.0,293500.0,291200.0,Monday
2021-11-30,288800.0,286550.0,292840.0,289070.0,Tuesday
2021-12-01,260370.0,260230.0,266270.0,266170.0,Wednesday
2021-12-02,266930.0,266860.0,273290.0,273240.0,Thursday
2021-12-03,266930.0,266860.0,273290.0,273240.0,Friday
2021-12-04,273260.0,273130.0,280230.0,279750.0,Saturday
2021-12-05,279730.0,278560.0,279770.0,278640.0,Sunday
2021-12-06,278720.0,278080.0,278720.0,278240.0,Monday
2021-12-07,278200.0,278080.0,278240.0,278130.0,Tuesday
2021-12-08,278160.0,277610.0,278240.0,277770.0,Wednesday
2021-12-09,277640.0,277000.0,277770.0,277040.0,Thursday
2021-12-10,277640.0,277000.0,277770.0,277040.0,Friday
2021-12-11,277160.0,276820.0,277160.0,276950.0,Saturday
2021-12-12,276940.0,276770.0,276980.0,276930.0,Sunday
2021-12-13,276830.0,274630.0,276930.0,274790.0,Monday
2021-12-14,274650.0,274050.0,274690.0,274140.0,Tuesday
2021-12-15,274120.0,274050.0,274210.0,274110.0,Wednesday
2021-12-16,274220.0,274060.0,274220.0,274170.0,Thursday
2021-12-17,274220.0,274060.0,274220.0,274170.0,Friday
2021-12-18,274150.0,274060.0,274420.0,274420.0,Saturday
2021-12-19,274350.0,273860.0,274420.0,274020.0,Sunday
2021-12-20,273990.0,273860.0,274020.0,273860.0,Monday
2021-12-21,274020.0,272850.0,274020.0,273010.0,Tuesday
2021-12-22,272850.0,272850.0,274020.0,274020.0,Wednesday
2021-12-23,273970.0,273860.0,274020.0,274020.0,Thursday
2021-12-24,273970.0,273860.0,274020.0,274020.0,Friday
2021-12-25,274000.0,273860.0,274020.0,274020.0,Saturday
2021-12-26,273950.0,273860.0,274020.0,273990.0,Sunday
2021-12-27,273950.0,273860.0,274020.0,274020.0,Monday
2021-12-28,273950.0,273860.0,274020.0,273880.0,Tuesday
2021-12-29,274340.0,274260.0,274420.0,274330.0,Wednesday
2021-12-30,274420.0,273790.0,274420.0,273880.0,Thursday
2021-12-31,274420.0,273790.0,274420.0,273880.0,Friday
2022-01-01,273950.0,273790.0,273950.0,273950.0,Saturday
2022-01-02,273990.0,273790.0,273990.0,273950.0,Sunday
2022-01-03,273860.0,273790.0,273950.0,273950.0,Monday
2022-01-04,273860.0,269740.0,273950.0,269900.0,Tuesday
2022-01-05,269760.0,269740.0,269900.0,269900.0,Wednesday
2022-01-06,269760.0,269740.0,269900.0,269900.0,Thursday
2022-01-07,269760.0,269740.0,269900.0,269900.0,Friday
2022-01-08,269880.0,268730.0,269900.0,268890.0,Saturday
2022-01-09,268810.0,268230.0,268890.0,268310.0,Sunday
2022-01-10,268390.0,267220.0,268390.0,267380.0,Monday
2022-01-11,267320.0,267010.0,267380.0,267050.0,Tuesday
2022-01-12,267140.0,266510.0,267170.0,266670.0,Wednesday
2022-01-13,277400.0,277400.0,277400.0,277400.0,Thursday
2022-01-14,277400.0,277400.0,277400.0,277400.0,Friday
2022-01-15,266670.0,264990.0,276300.0,274530.0,Saturday
2022-01-16,276440.0,273340.0,276590.0,275080.0,Sunday
2022-01-17,271690.0,271570.0,273290.0,272850.0,Monday
2022-01-18,271870.0,271250.0,274600.0,273490.0,Tuesday
2022-01-19,274270.0,274050.0,276100.0,274760.0,Wednesday
2022-01-20,274650.0,274550.0,275590.0,275250.0,Thursday
2022-01-21,274650.0,274550.0,275590.0,275250.0,Friday
2022-01-22,275950.0,274550.0,276400.0,275230.0,Saturday
2022-01-23,274750.0,274350.0,277800.0,277640.0,Sunday
2022-01-24,279300.0,278850.0,281400.0,279790.0,Monday
2022-01-25,278170.0,277350.0,278800.0,277760.0,Tuesday
2022-01-26,279020.0,278360.0,281300.0,278610.0,Wednesday
2022-01-27,277240.0,276860.0,278100.0,277710.0,Thursday
2022-01-28,277240.0,276860.0,278100.0,277710.0,Friday
2022-01-29,282080.0,279050.0,282800.0,279270.0,Saturday
2022-01-30,277880.0,277750.0,279400.0,278880.0,Sunday
2022-01-31,278810.0,276350.0,278970.0,276870.0,Monday
2022-02-01,277540.0,273750.0,277600.0,274580.0,Tuesday
2022-02-02,273770.0,272250.0,274200.0,272550.0,Wednesday
2022-02-03,273050.0,271960.0,274000.0,272650.0,Thursday
2022-02-04,273050.0,271960.0,274000.0,272650.0,Friday
2022-02-05,268730.0,263050.0,268900.0,263660.0,Saturday
2022-02-06,261170.0,261050.0,267800.0,267610.0,Sunday
2022-02-07,266690.0,263750.0,266900.0,264480.0,Monday
2022-02-08,262070.0,259250.0,262400.0,260580.0,Tuesday
2022-02-09,263690.0,260650.0,263700.0,262340.0,Wednesday
2022-02-10,262390.0,262150.0,262400.0,262270.0,Thursday
2022-02-11,262390.0,262150.0,262400.0,262270.0,Friday
2022-02-12,262190.0,262150.0,266400.0,264590.0,Saturday
2022-02-13,264490.0,264280.0,268800.0,268640.0,Sunday
2022-02-14,270840.0,268390.0,270860.0,269700.0,Monday
2022-02-15,270840.0,268390.0,270860.0,269700.0,Tuesday
2022-02-16,267040.0,264850.0,268300.0,265100.0,Wednesday
2022-02-17,264980.0,262850.0,265300.0,263290.0,Thursday
2022-02-18,264980.0,262850.0,265300.0,263290.0,Friday
2022-02-19,263120.0,259920.0,263120.0,260090.0,Saturday
2022-02-20,258800.0,254050.0,258800.0,254090.0,Sunday
2022-02-21,255380.0,254850.0,258400.0,258040.0,Monday
2022-02-22,258540.0,258360.0,261890.0,260370.0,Tuesday
2022-02-23,262080.0,259350.0,262600.0,259370.0,Wednesday
2022-02-24,261690.0,259850.0,262100.0,261440.0,Thursday
2022-02-25,261690.0,259850.0,262100.0,261440.0,Friday
